alt press den temp eddy H2Oaer SO2aer H2Saer CO2aer S8aer S2aer HClaer H2SO4aer C2H2aer C2H4aer C2H6aer CH4aer HCaer1 H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS C2 C2H C2H2 C2H4 HO2 H2O2 O3 SO3 H2SO4 HCl Cl Cl2 HOCl ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 1CH2 HCCO HSO CH3O H2COH C4H C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 HS4 C4H3 O1D H2Oaer_r SO2aer_r H2Saer_r CO2aer_r S8aer_r S2aer_r HClaer_r H2SO4aer_r C2H2aer_r C2H4aer_r C2H6aer_r CH4aer_r HCaer1_r
2.92500000E+01 7.64927000E-03 3.65051000E+17 1.51768563E+02 1.00000000E+05 1.27193000E-02 4.00191000E-02 8.66063000E-40 6.63978000E+00 3.95593000E-22 4.68328000E-15 9.25659000E-40 6.12513000E-09 1.09672000E-39 1.09672000E-39 1.09672000E-39 1.09672000E-39 1.09679000E-39 4.13872000E-20 1.87369000E-05 9.13072000E-09 4.90961000E-21 5.64848000E-17 3.54844000E-06 8.14107000E-06 9.96549000E-01 1.52760000E-25 9.11071000E-22 1.00000000E-40 1.00000000E-40 2.61186000E-40 2.76663000E-36 5.40324000E-26 3.84890000E-19 4.59084000E-23 6.92074000E-35 1.78648000E-34 7.59194000E-24 3.23687000E-09 5.29516000E-14 3.14121000E-10 3.42075000E-03 1.04337000E-33 1.47250000E-31 1.02779000E-10 2.88754000E-40 1.00000000E-40 1.13362000E-32 2.87679000E-31 4.45644000E-15 1.41265000E-11 1.14415000E-15 3.24581000E-15 4.01245000E-15 1.99587000E-07 2.66862000E-18 1.01420000E-29 1.47635000E-27 1.32529000E-08 1.72317000E-35 3.57329000E-25 1.11687000E-28 1.32646000E-32 2.29513000E-37 4.68102000E-40 4.36234000E-31 1.43533000E-32 4.76005000E-17 3.01358000E-35 1.00000000E-40 2.88514000E-34 1.00000000E-40 1.00000000E-40 6.93887000E-11 1.02765000E-32 5.98235000E-28 1.00000000E-40 1.00000000E-40 6.08585000E-34 3.43398000E-35 5.44468000E-30 1.71840000E-37 6.30316000E-28 2.66842000E-17 1.55437000E-22 1.63302000E-34 2.83884000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
2.97500000E+01 7.09949000E-03 3.40021000E+17 1.51229828E+02 1.00000000E+05 1.97325000E-03 2.71390000E-02 8.81868000E-40 3.84923000E+00 2.39006000E-22 5.33620000E-15 9.22123000E-40 7.48211000E-09 9.94673000E-40 9.94673000E-40 9.94673000E-40 9.94673000E-40 9.94701000E-40 5.04225000E-20 1.94563000E-05 8.50569000E-09 5.65538000E-21 6.66289000E-17 3.78092000E-06 8.63605000E-06 9.96630000E-01 1.72943000E-25 6.92869000E-22 1.00000000E-40 1.00000000E-40 2.96500000E-40 3.09223000E-36 5.44636000E-26 3.85516000E-19 4.07482000E-23 5.56214000E-35 1.56531000E-34 6.14496000E-24 3.19980000E-09 5.07157000E-14 3.30785000E-10 3.33799000E-03 1.09944000E-33 1.48161000E-31 1.01507000E-10 2.88828000E-40 1.00000000E-40 1.15982000E-32 2.98474000E-31 4.59300000E-15 1.37732000E-11 1.25892000E-15 3.72227000E-15 3.99906000E-15 2.02464000E-07 2.71006000E-18 8.79939000E-30 1.36631000E-27 1.37629000E-08 1.74545000E-35 3.60056000E-25 1.14336000E-28 1.20710000E-32 2.57554000E-37 4.68956000E-40 4.41308000E-31 1.44176000E-32 4.49132000E-17 3.05614000E-35 1.00000000E-40 2.87800000E-34 1.00000000E-40 1.00000000E-40 7.32305000E-11 1.16875000E-32 5.98288000E-28 1.00000000E-40 1.00000000E-40 6.23563000E-34 3.43207000E-35 5.90726000E-30 1.78789000E-37 6.30634000E-28 2.73884000E-17 1.56795000E-22 1.66481000E-34 3.51815000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.02500000E+01 6.62556000E-03 3.18363000E+17 1.50735766E+02 1.00000000E+05 2.60383000E-04 1.90221000E-02 8.89380000E-40 1.63175000E+00 1.54282000E-22 5.60821000E-15 9.00355000E-40 9.53183000E-09 9.42420000E-40 9.42420000E-40 9.42420000E-40 9.42420000E-40 9.42435000E-40 6.02157000E-20 2.00821000E-05 7.97514000E-09 6.39995000E-21 7.75338000E-17 4.00696000E-06 9.11326000E-06 9.96701000E-01 1.92820000E-25 5.22225000E-22 1.00000000E-40 1.00000000E-40 3.31833000E-40 3.41482000E-36 5.45833000E-26 3.86434000E-19 3.66068000E-23 4.56942000E-35 1.38705000E-34 5.06841000E-24 3.14464000E-09 4.88416000E-14 3.46984000E-10 3.26516000E-03 1.15079000E-33 1.48203000E-31 9.96605000E-11 2.87160000E-40 1.00000000E-40 1.18040000E-32 3.07919000E-31 4.68803000E-15 1.33383000E-11 1.37194000E-15 4.19218000E-15 3.96326000E-15 2.04233000E-07 2.75534000E-18 7.72008000E-30 1.25911000E-27 1.42195000E-08 1.75810000E-35 3.60717000E-25 1.16356000E-28 1.08927000E-32 2.87480000E-37 4.66922000E-40 4.43906000E-31 1.43963000E-32 4.24389000E-17 3.08045000E-35 1.00000000E-40 2.85246000E-34 1.00000000E-40 1.00000000E-40 7.66823000E-11 1.30780000E-32 5.94601000E-28 1.00000000E-40 1.00000000E-40 6.34416000E-34 3.40867000E-35 6.38117000E-30 1.84768000E-37 6.27029000E-28 2.78651000E-17 1.57253000E-22 1.68761000E-34 4.29286000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.07500000E+01 6.20112000E-03 2.98862000E+17 1.50285380E+02 1.00000000E+05 2.87497000E-05 1.27992000E-02 8.87489000E-40 2.91328000E-01 1.03481000E-22 5.43294000E-15 8.56737000E-40 1.22495000E-08 9.09334000E-40 9.09334000E-40 9.09334000E-40 9.09334000E-40 9.09340000E-40 7.10024000E-20 2.06584000E-05 7.53366000E-09 7.15428000E-21 8.95523000E-17 4.23487000E-06 9.59190000E-06 9.96759000E-01 2.12898000E-25 3.91151000E-22 1.00000000E-40 1.00000000E-40 3.68364000E-40 3.74904000E-36 5.45326000E-26 3.88548000E-19 3.33128000E-23 3.83086000E-35 1.24416000E-34 4.25588000E-24 3.08046000E-09 4.73519000E-14 3.63499000E-10 3.20671000E-03 1.19973000E-33 1.47761000E-31 9.75283000E-11 2.84522000E-40 1.00000000E-40 1.19824000E-32 3.16682000E-31 4.75311000E-15 1.28640000E-11 1.48667000E-15 4.66314000E-15 3.91597000E-15 2.05406000E-07 2.81164000E-18 6.85583000E-30 1.15785000E-27 1.46550000E-08 1.76556000E-35 3.60245000E-25 1.18019000E-28 9.77255000E-33 3.19992000E-37 4.63241000E-40 4.45153000E-31 1.43273000E-32 4.02530000E-17 3.09419000E-35 1.00000000E-40 2.81627000E-34 1.00000000E-40 1.00000000E-40 7.98923000E-11 1.44888000E-32 5.88768000E-28 1.00000000E-40 1.00000000E-40 6.42591000E-34 3.37295000E-35 6.88091000E-30 1.90145000E-37 6.21179000E-28 2.81850000E-17 1.57215000E-22 1.70555000E-34 5.19342000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.12500000E+01 5.80253000E-03 2.80457000E+17 1.49853991E+02 1.00000000E+05 2.79063000E-06 8.02218000E-03 8.72708000E-40 4.27002000E-02 7.16963000E-23 4.85224000E-15 7.86647000E-40 1.53509000E-08 8.76935000E-40 8.76935000E-40 8.76935000E-40 8.76935000E-40 8.76937000E-40 8.34351000E-20 2.12465000E-05 7.16744000E-09 7.95582000E-21 1.03408000E-16 4.47745000E-06 1.01010000E-05 9.96799000E-01 2.34277000E-25 2.92072000E-22 1.00000000E-40 1.00000000E-40 4.08535000E-40 4.12627000E-36 5.44820000E-26 3.92396000E-19 3.07120000E-23 3.26775000E-35 1.12988000E-34 3.62387000E-24 3.01721000E-09 4.63056000E-14 3.81452000E-10 3.16448000E-03 1.24974000E-33 1.47300000E-31 9.54266000E-11 2.81808000E-40 1.00000000E-40 1.21699000E-32 3.25692000E-31 4.80295000E-15 1.23944000E-11 1.60875000E-15 5.13981000E-15 3.86817000E-15 2.06616000E-07 2.87994000E-18 6.15030000E-30 1.06539000E-27 1.51137000E-08 1.77329000E-35 3.59767000E-25 1.19680000E-28 8.74389000E-33 3.56271000E-37 4.59369000E-40 4.46429000E-31 1.42555000E-32 3.83598000E-17 3.10684000E-35 1.00000000E-40 2.77834000E-34 1.00000000E-40 1.00000000E-40 8.30875000E-11 1.59968000E-32 5.82644000E-28 1.00000000E-40 1.00000000E-40 6.49983000E-34 3.33556000E-35 7.42956000E-30 1.95448000E-37 6.15041000E-28 2.84433000E-17 1.57172000E-22 1.72383000E-34 6.27534000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.17500000E+01 5.42837000E-03 2.63055000E+17 1.49465210E+02 1.00000000E+05 2.56360000E-07 3.41866000E-03 8.40738000E-40 1.62194000E-02 4.80403000E-23 4.01427000E-15 6.88987000E-40 1.83077000E-08 8.32958000E-40 8.32958000E-40 8.32958000E-40 8.32958000E-40 8.32959000E-40 9.76551000E-20 2.18465000E-05 6.88146000E-09 8.79616000E-21 1.19336000E-16 4.73575000E-06 1.06428000E-05 9.96820000E-01 2.56998000E-25 2.17424000E-22 1.00000000E-40 1.00000000E-40 4.52476000E-40 4.55114000E-36 5.44315000E-26 3.98567000E-19 2.87064000E-23 2.83914000E-35 1.03990000E-34 3.14096000E-24 2.95490000E-09 4.56478000E-14 4.00941000E-10 3.14220000E-03 1.30081000E-33 1.46816000E-31 9.33549000E-11 2.79013000E-40 1.00000000E-40 1.23671000E-32 3.34938000E-31 4.83918000E-15 1.19306000E-11 1.73877000E-15 5.63050000E-15 3.82212000E-15 2.07864000E-07 2.97011000E-18 5.59468000E-30 9.80957000E-28 1.55970000E-08 1.78131000E-35 3.59284000E-25 1.21335000E-28 7.80216000E-33 3.96736000E-37 4.55290000E-40 4.47733000E-31 1.41808000E-32 3.67979000E-17 3.11838000E-35 1.00000000E-40 2.73855000E-34 1.00000000E-40 1.00000000E-40 8.62661000E-11 1.76114000E-32 5.76210000E-28 1.00000000E-40 1.00000000E-40 6.56536000E-34 3.29638000E-35 8.03223000E-30 2.00645000E-37 6.08595000E-28 2.86390000E-17 1.57123000E-22 1.74247000E-34 7.57863000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.22500000E+01 5.07722000E-03 2.46646000E+17 1.49096847E+02 1.00000000E+05 3.89809000E-08 1.04861000E-03 7.87691000E-40 1.13023000E-02 3.40467000E-23 3.11040000E-15 5.69081000E-40 2.05198000E-08 7.69529000E-40 7.69529000E-40 7.69529000E-40 7.69529000E-40 7.69529000E-40 1.14004000E-19 2.24592000E-05 6.64611000E-09 9.68777000E-21 1.37785000E-16 5.01100000E-06 1.12197000E-05 9.96829000E-01 2.81218000E-25 1.61362000E-22 1.00000000E-40 1.00000000E-40 5.01032000E-40 5.03191000E-36 5.43817000E-26 4.06498000E-19 2.71424000E-23 2.50428000E-35 9.67487000E-35 2.75429000E-24 2.89354000E-09 4.53371000E-14 4.22074000E-10 3.13237000E-03 1.35301000E-33 1.46312000E-31 9.13137000E-11 2.76134000E-40 1.00000000E-40 1.25747000E-32 3.44416000E-31 4.86226000E-15 1.14733000E-11 1.87931000E-15 6.13137000E-15 3.77651000E-15 2.09154000E-07 3.07556000E-18 5.13638000E-30 9.04126000E-28 1.61064000E-08 1.78964000E-35 3.58800000E-25 1.22984000E-28 6.94273000E-33 4.41857000E-37 4.50999000E-40 4.49073000E-31 1.41031000E-32 3.54663000E-17 3.12877000E-35 1.00000000E-40 2.69687000E-34 1.00000000E-40 1.00000000E-40 8.94281000E-11 1.93627000E-32 5.69455000E-28 1.00000000E-40 1.00000000E-40 6.62200000E-34 3.25537000E-35 8.69471000E-30 2.05706000E-37 6.01831000E-28 2.87808000E-17 1.57069000E-22 1.76150000E-34 9.15796000E-31 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.27500000E+01 4.74772000E-03 2.31194000E+17 1.48738729E+02 1.00000000E+05 1.55837000E-08 7.62765000E-05 7.10811000E-40 7.08854000E-03 2.56528000E-23 2.30478000E-15 4.39395000E-40 2.15822000E-08 6.82798000E-40 6.82798000E-40 6.82798000E-40 6.82798000E-40 6.82798000E-40 1.32952000E-19 2.30852000E-05 6.44150000E-09 1.06476000E-20 1.59360000E-16 5.30445000E-06 1.18343000E-05 9.96831000E-01 3.07296000E-25 1.19393000E-22 1.00000000E-40 1.00000000E-40 5.55359000E-40 5.58063000E-36 5.43336000E-26 4.15880000E-19 2.59277000E-23 2.23831000E-35 9.08762000E-35 2.43180000E-24 2.83317000E-09 4.53566000E-14 4.44960000E-10 3.12887000E-03 1.40637000E-33 1.45786000E-31 8.93036000E-11 2.73166000E-40 1.00000000E-40 1.27935000E-32 3.54119000E-31 4.87291000E-15 1.10237000E-11 2.03386000E-15 6.64659000E-15 3.73034000E-15 2.10487000E-07 3.19307000E-18 4.74359000E-30 8.34743000E-28 1.66440000E-08 1.79832000E-35 3.58318000E-25 1.24621000E-28 6.16093000E-33 4.92149000E-37 4.46487000E-40 4.50451000E-31 1.40225000E-32 3.43177000E-17 3.13798000E-35 1.00000000E-40 2.65320000E-34 1.00000000E-40 1.00000000E-40 9.25739000E-11 2.12891000E-32 5.62365000E-28 1.00000000E-40 1.00000000E-40 6.66923000E-34 3.21244000E-35 9.42334000E-30 2.10597000E-37 5.94736000E-28 2.88747000E-17 1.57013000E-22 1.78097000E-34 1.10866000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.32500000E+01 4.43854000E-03 2.16638000E+17 1.48395735E+02 1.00000000E+05 1.01903000E-08 9.28624000E-07 6.10681000E-40 3.92383000E-03 2.02632000E-23 1.70466000E-15 3.17251000E-40 2.14731000E-08 5.74479000E-40 5.74479000E-40 5.74479000E-40 5.74479000E-40 5.74479000E-40 1.55106000E-19 2.37250000E-05 6.26637000E-09 1.16956000E-20 1.84868000E-16 5.61743000E-06 1.24895000E-05 9.96830000E-01 3.35865000E-25 8.80731000E-23 1.00000000E-40 1.00000000E-40 6.16965000E-40 6.21336000E-36 5.42873000E-26 4.26866000E-19 2.50321000E-23 2.02782000E-35 8.62284000E-35 2.16227000E-24 2.77377000E-09 4.57187000E-14 4.69713000E-10 3.12777000E-03 1.46096000E-33 1.45238000E-31 8.73245000E-11 2.70104000E-40 1.00000000E-40 1.30240000E-32 3.64034000E-31 4.87211000E-15 1.05824000E-11 2.20617000E-15 7.18164000E-15 3.68413000E-15 2.11867000E-07 3.32608000E-18 4.40956000E-30 7.72760000E-28 1.72113000E-08 1.80738000E-35 3.57841000E-25 1.26244000E-28 5.45201000E-33 5.48176000E-37 4.41739000E-40 4.51871000E-31 1.39388000E-32 3.33637000E-17 3.14598000E-35 1.00000000E-40 2.60747000E-34 1.00000000E-40 1.00000000E-40 9.57034000E-11 2.34298000E-32 5.54921000E-28 1.00000000E-40 1.00000000E-40 6.70644000E-34 3.16751000E-35 1.02251000E-29 2.15279000E-37 5.87290000E-28 2.89212000E-17 1.56953000E-22 1.80089000E-34 1.34597000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.37500000E+01 4.14858000E-03 2.02938000E+17 1.48065250E+02 1.00000000E+05 7.73861000E-09 4.20650000E-07 4.93832000E-40 1.88921000E-03 1.66523000E-23 1.37882000E-15 2.18862000E-40 2.05262000E-08 4.53409000E-40 4.53409000E-40 4.53409000E-40 4.53409000E-40 4.53409000E-40 1.81138000E-19 2.43791000E-05 6.11612000E-09 1.28487000E-20 2.15198000E-16 5.95137000E-06 1.31881000E-05 9.96830000E-01 3.67369000E-25 6.47734000E-23 1.00000000E-40 1.00000000E-40 6.87245000E-40 6.94656000E-36 5.42430000E-26 4.39387000E-19 2.44310000E-23 1.86164000E-35 8.26442000E-35 1.93463000E-24 2.71535000E-09 4.64610000E-14 4.96450000E-10 3.12663000E-03 1.51679000E-33 1.44668000E-31 8.53760000E-11 2.66940000E-40 1.00000000E-40 1.32671000E-32 3.74147000E-31 4.86058000E-15 1.01503000E-11 2.39981000E-15 7.73414000E-15 3.63774000E-15 2.13295000E-07 3.47479000E-18 4.12326000E-30 7.17894000E-28 1.78102000E-08 1.81681000E-35 3.57370000E-25 1.27848000E-28 4.81123000E-33 6.10562000E-37 4.36742000E-40 4.53332000E-31 1.38518000E-32 3.25883000E-17 3.15269000E-35 1.00000000E-40 2.55954000E-34 1.00000000E-40 1.00000000E-40 9.88170000E-11 2.58219000E-32 5.47102000E-28 1.00000000E-40 1.00000000E-40 6.73301000E-34 3.12044000E-35 1.11075000E-29 2.19713000E-37 5.79473000E-28 2.89221000E-17 1.56891000E-22 1.82127000E-34 1.63933000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.42500000E+01 3.87666000E-03 1.90051000E+17 1.47741585E+02 1.00000000E+05 5.98373000E-09 2.56672000E-07 3.73219000E-40 7.89207000E-04 1.39073000E-23 1.40945000E-15 1.52737000E-40 1.92100000E-08 3.34443000E-40 3.34443000E-40 3.34443000E-40 3.34443000E-40 3.34443000E-40 2.11729000E-19 2.50479000E-05 5.98909000E-09 1.41161000E-20 2.51286000E-16 6.30779000E-06 1.39334000E-05 9.96829000E-01 4.02028000E-25 4.74945000E-23 1.00000000E-40 1.00000000E-40 7.67321000E-40 7.79574000E-36 5.42011000E-26 4.53333000E-19 2.41197000E-23 1.73164000E-35 7.99937000E-35 1.74179000E-24 2.65790000E-09 4.76542000E-14 5.25294000E-10 3.12546000E-03 1.57393000E-33 1.44073000E-31 8.34576000E-11 2.63667000E-40 1.00000000E-40 1.35232000E-32 3.84439000E-31 4.83898000E-15 9.72811000E-12 2.61790000E-15 8.29380000E-15 3.59181000E-15 2.14771000E-07 3.63883000E-18 3.87727000E-30 6.69702000E-28 1.84427000E-08 1.82663000E-35 3.56905000E-25 1.29428000E-28 4.23392000E-33 6.79992000E-37 4.31479000E-40 4.54837000E-31 1.37614000E-32 3.19717000E-17 3.15806000E-35 1.00000000E-40 2.50931000E-34 1.00000000E-40 1.00000000E-40 1.01915000E-10 2.84961000E-32 5.38884000E-28 1.00000000E-40 1.00000000E-40 6.74828000E-34 3.07110000E-35 1.20791000E-29 2.23855000E-37 5.71262000E-28 2.88793000E-17 1.56825000E-22 1.84215000E-34 2.00280000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.47500000E+01 3.62176000E-03 1.77897000E+17 1.47458310E+02 1.00000000E+05 7.68774000E-10 2.37618000E-07 2.65279000E-40 3.05898000E-04 1.06029000E-23 1.95154000E-15 1.17122000E-40 1.79067000E-08 2.33845000E-40 2.33845000E-40 2.33845000E-40 2.33845000E-40 2.33845000E-40 2.48006000E-19 2.57320000E-05 5.90453000E-09 1.55244000E-20 2.94679000E-16 6.68837000E-06 1.47286000E-05 9.96828000E-01 4.41181000E-25 3.47199000E-23 1.00000000E-40 1.00000000E-40 8.59600000E-40 8.78878000E-36 5.41615000E-26 4.69783000E-19 2.41771000E-23 1.63835000E-35 7.84511000E-35 1.58999000E-24 2.60140000E-09 4.94143000E-14 5.56377000E-10 3.12424000E-03 1.63244000E-33 1.43453000E-31 8.15687000E-11 2.60275000E-40 1.00000000E-40 1.37932000E-32 3.94890000E-31 4.80901000E-15 9.31648000E-12 2.86400000E-15 8.88089000E-15 3.54838000E-15 2.16298000E-07 3.83639000E-18 3.69010000E-30 6.27832000E-28 1.91107000E-08 1.83686000E-35 3.56447000E-25 1.30980000E-28 3.71546000E-33 7.57226000E-37 4.25932000E-40 4.56383000E-31 1.36673000E-32 3.15991000E-17 3.16200000E-35 1.00000000E-40 2.45665000E-34 1.00000000E-40 1.00000000E-40 1.05001000E-10 3.14807000E-32 5.30240000E-28 1.00000000E-40 1.00000000E-40 6.75155000E-34 3.01937000E-35 1.31494000E-29 2.27658000E-37 5.62629000E-28 2.87864000E-17 1.56755000E-22 1.86354000E-34 2.45501000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.52500000E+01 3.38289000E-03 1.66499000E+17 1.47160511E+02 1.00000000E+05 7.73122000E-10 2.55766000E-07 1.83342000E-40 1.57711000E-04 9.16435000E-24 3.27362000E-15 1.02952000E-40 1.67909000E-08 1.62406000E-40 1.62406000E-40 1.62406000E-40 1.62406000E-40 1.62406000E-40 2.90554000E-19 2.64318000E-05 5.81673000E-09 1.70646000E-20 3.46202000E-16 7.09486000E-06 1.55775000E-05 9.96828000E-01 4.83689000E-25 2.53046000E-23 1.00000000E-40 1.00000000E-40 9.64037000E-40 9.93305000E-36 5.41244000E-26 4.87036000E-19 2.45524000E-23 1.56895000E-35 7.75984000E-35 1.45467000E-24 2.54584000E-09 5.18935000E-14 5.89829000E-10 3.12295000E-03 1.69239000E-33 1.42804000E-31 7.97083000E-11 2.56756000E-40 1.00000000E-40 1.40779000E-32 4.05480000E-31 4.77000000E-15 8.91603000E-12 3.14104000E-15 9.49220000E-15 3.50670000E-15 2.17875000E-07 4.04259000E-18 3.51781000E-30 5.91394000E-28 1.98163000E-08 1.84752000E-35 3.55996000E-25 1.32497000E-28 3.25135000E-33 8.43094000E-37 4.20081000E-40 4.57971000E-31 1.35691000E-32 3.13117000E-17 3.16443000E-35 1.00000000E-40 2.40144000E-34 1.00000000E-40 1.00000000E-40 1.08074000E-10 3.48081000E-32 5.21143000E-28 1.00000000E-40 1.00000000E-40 6.74213000E-34 2.96509000E-35 1.43286000E-29 2.31074000E-37 5.53547000E-28 2.86569000E-17 1.56680000E-22 1.88545000E-34 3.01589000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.57500000E+01 3.15910000E-03 1.55745000E+17 1.46915148E+02 1.00000000E+05 2.73729000E-10 2.60453000E-07 1.32464000E-40 1.67976000E-04 6.28079000E-24 5.76009000E-15 1.00000000E-40 1.58949000E-08 1.21548000E-40 1.21548000E-40 1.21548000E-40 1.21548000E-40 1.21548000E-40 3.41356000E-19 2.71479000E-05 5.72879000E-09 1.87851000E-20 4.08505000E-16 7.52920000E-06 1.64840000E-05 9.96827000E-01 5.32362000E-25 1.83871000E-23 1.00000000E-40 1.00000000E-40 1.08488000E-39 1.12766000E-35 5.40901000E-26 5.07415000E-19 2.54431000E-23 1.53281000E-35 7.79272000E-35 1.35509000E-24 2.49121000E-09 5.53408000E-14 6.25795000E-10 3.12162000E-03 1.75383000E-33 1.42126000E-31 7.78759000E-11 2.53098000E-40 1.00000000E-40 1.43781000E-32 4.16184000E-31 4.72474000E-15 8.52741000E-12 3.45373000E-15 1.03014000E-14 3.46425000E-15 2.19506000E-07 4.29629000E-18 3.40540000E-30 5.60223000E-28 2.05621000E-08 1.85862000E-35 3.55552000E-25 1.33974000E-28 2.83727000E-33 9.38517000E-37 4.13905000E-40 4.59602000E-31 1.34667000E-32 3.12899000E-17 3.16526000E-35 1.00000000E-40 2.34354000E-34 1.00000000E-40 1.00000000E-40 1.11140000E-10 3.85034000E-32 5.11564000E-28 1.00000000E-40 1.00000000E-40 6.71928000E-34 2.90811000E-35 1.56283000E-29 2.34048000E-37 5.43987000E-28 2.84774000E-17 1.56601000E-22 1.90792000E-34 3.71578000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
3.62500000E+01 2.94951000E-03 1.45649000E+17 1.46675627E+02 1.00000000E+05 1.58824000E-10 2.35836000E-07 1.08091000E-40 2.46160000E-04 5.07862000E-24 9.84280000E-15 1.00000000E-40 1.51660000E-08 1.04123000E-40 1.04123000E-40 1.04123000E-40 1.04123000E-40 1.04123000E-40 4.01628000E-19 2.78810000E-05 5.63471000E-09 2.06826000E-20 4.83124000E-16 7.99349000E-06 1.74525000E-05 9.96826000E-01 5.86539000E-25 1.33198000E-23 1.00000000E-40 1.00000000E-40 1.22295000E-39 1.28384000E-35 5.40585000E-26 5.29471000E-19 2.68826000E-23 1.52216000E-35 7.91724000E-35 1.27106000E-24 2.43749000E-09 6.00838000E-14 6.64423000E-10 3.12023000E-03 1.81686000E-33 1.41416000E-31 7.60704000E-11 2.49292000E-40 1.00000000E-40 1.46947000E-32 4.26974000E-31 4.67282000E-15 8.15117000E-12 3.80586000E-15 1.12402000E-14 3.42396000E-15 2.21190000E-07 4.57658000E-18 3.31562000E-30 5.33490000E-28 2.13503000E-08 1.87016000E-35 3.55116000E-25 1.35404000E-28 2.46898000E-33 1.04450000E-36 4.07381000E-40 4.61275000E-31 1.33598000E-32 3.14066000E-17 3.16440000E-35 1.00000000E-40 2.28282000E-34 1.00000000E-40 1.00000000E-40 1.14201000E-10 4.26006000E-32 5.01468000E-28 1.00000000E-40 1.00000000E-40 6.68225000E-34 2.84827000E-35 1.70612000E-29 2.36527000E-37 5.33916000E-28 2.82602000E-17 1.56515000E-22 1.93096000E-34 4.58684000E-30 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05 1.00000000E-05
